#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q24322	uniprotkb:Q9VVG4	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-168923|uniprotkb:Q95R79	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:exoc1_drome(display_long)|uniprotkb:Sec3(gene name)|psi-mi:Sec3(display_short)|uniprotkb:Exocyst complex component Sec3(gene name synonym)|uniprotkb:CG3885(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9V9K7	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-283668|uniprotkb:A4UZ50|uniprotkb:Q53XG1|uniprotkb:Q95TJ0|uniprotkb:Q8SWW6|intact:EBI-283674	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:srrt_drome(display_long)|uniprotkb:Arsenite-resistance protein 2 homolog(gene name synonym)|uniprotkb:Ars2(gene name)|psi-mi:Ars2(display_short)|uniprotkb:CG7843(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9W2E1	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-83553|uniprotkb:Q7YU83	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:stum_drome(display_long)|uniprotkb:stum(gene name)|psi-mi:stum(display_short)|uniprotkb:CG30263(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9VM62	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-2507813|uniprotkb:Q95RF8|intact:EBI-3413468	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:q9vm62_drome(display_long)|uniprotkb:SA(gene name)|psi-mi:SA(display_short)|uniprotkb:DSA(gene name synonym)|uniprotkb:DSA1(gene name synonym)|uniprotkb:DmSA(gene name synonym)|uniprotkb:Dmel\CG3423(gene name synonym)|uniprotkb:"ESTS:92H2T"(gene name synonym)|uniprotkb:SCC3(gene name synonym)|uniprotkb:Scc3(gene name synonym)|uniprotkb:SA-1(gene name synonym)|uniprotkb:stromalin(gene name synonym)|uniprotkb:CG3423(orf name)|uniprotkb:Dmel_CG3423(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q24595	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-500628|uniprotkb:Q7KJI5|uniprotkb:Q8MLA1|uniprotkb:Q8MLA2|uniprotkb:Q9U3Z0|uniprotkb:Q9U3Z1|uniprotkb:Q9V7A8	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:xpc_drome(display_long)|uniprotkb:Mutagen-sensitive 209 protein(gene name synonym)|uniprotkb:XPCDM(gene name synonym)|uniprotkb:Xeroderma pigmentosum group C-complementing protein homolog(gene name synonym)|uniprotkb:Xpcc(gene name synonym)|uniprotkb:mus210(gene name synonym)|uniprotkb:CG8153(orf name)|uniprotkb:Xpc(gene name)|psi-mi:Xpc(display_short)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9VZS7	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-2508827	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:q9vzs7_drome(display_long)|uniprotkb:sP2(gene name synonym)|uniprotkb:CG14967(orf name)|uniprotkb:Dmel_CG14967(orf name)|uniprotkb:hob(gene name)|psi-mi:hob(display_short)|uniprotkb:Dmel\CG14967(gene name synonym)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9V3M9	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-116269	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:q9v3m9_drome(display_long)|uniprotkb:"BG:DS02252.2"(gene name synonym)|uniprotkb:Dmel\CG4767(gene name synonym)|uniprotkb:anon-WO0140519.235(gene name synonym)|uniprotkb:Dmel_CG4767(orf name)|uniprotkb:CG4767(orf name)|uniprotkb:Tektin-A(gene name)|psi-mi:Tektin-A(display_short)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9W596	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-2507736|uniprotkb:O76891|uniprotkb:A8JTS2|uniprotkb:B2YGG3	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:futsc_drome(display_long)|uniprotkb:futsch(gene name)|psi-mi:futsch(display_short)|uniprotkb:MAP1B homolog(gene name synonym)|uniprotkb:CG34387(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9VSA4	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-158642|uniprotkb:Q8MT49	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:tonsl_drome(display_long)|uniprotkb:CG7457(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q24368	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-367628|uniprotkb:A4UZF0|uniprotkb:Q0E9A4|uniprotkb:Q8SX14|uniprotkb:Q9V6E8|uniprotkb:B5X0J3	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:iswi_drome(display_long)|uniprotkb:Protein imitation swi(gene name synonym)|uniprotkb:Nucleosome-remodeling factor 140 kDa subunit(gene name synonym)|uniprotkb:CHRAC 140 kDa subunit(gene name synonym)|uniprotkb:Iswi(gene name)|psi-mi:Iswi(display_short)|uniprotkb:CG8625(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9VKJ1	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-168534	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:mpnd_drome(display_long)|uniprotkb:CG4751(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9VXQ2	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-127096	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:q9vxq2_drome(display_long)|uniprotkb:D-Graf(gene name synonym)|uniprotkb:Dmel\CG8948(gene name synonym)|uniprotkb:Q9VXQ2_DROME(gene name synonym)|uniprotkb:Dmel_CG8948(orf name)|uniprotkb:CG8948(orf name)|uniprotkb:Graf(gene name)|psi-mi:Graf(display_short)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q5EAK6	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-155208|uniprotkb:Q0KI71|uniprotkb:Q6TKQ1|uniprotkb:Q8MZG4|uniprotkb:Q9VFB1|intact:EBI-9955474|intact:EBI-2889710	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:atm_drome(display_long)|uniprotkb:tefu(gene name)|psi-mi:tefu(display_short)|uniprotkb:atm(gene name synonym)|uniprotkb:Telomere fusion protein(gene name synonym)|uniprotkb:CG6535(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9VC41	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-2508786	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:q9vc41_drome(display_long)|uniprotkb:CG13632(gene name)|psi-mi:CG13632(display_short)|uniprotkb:CG42331-RC(gene name synonym)|uniprotkb:CG6879(gene name synonym)|uniprotkb:Dmel\CG42331(gene name synonym)|uniprotkb:CG42331(orf name)|uniprotkb:Dmel_CG42331(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9W451	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-2508894	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:q9w451_drome(display_long)|uniprotkb:"fs(1)M3"(gene name)|psi-mi:"fs(1)M3"(display_short)|uniprotkb:CG4790(orf name)|uniprotkb:Dmel\CG4790(gene name synonym)|uniprotkb:"Fs(1)K646"(gene name synonym)|uniprotkb:"fs(1)K646"(gene name synonym)|uniprotkb:"fs(1)ph"(gene name synonym)|uniprotkb:"fs(1)phl"(gene name synonym)|uniprotkb:"fs(1)pole hole"(gene name synonym)|uniprotkb:"fs(1)polehole"(gene name synonym)|uniprotkb:Dmel_CG4790(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9VSK9	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-151143	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:q9vsk9_drome(display_long)|uniprotkb:Pus7(gene name)|psi-mi:Pus7(display_short)|uniprotkb:CT20937(gene name synonym)|uniprotkb:Dmel\CG6745(gene name synonym)|uniprotkb:pus7(gene name synonym)|uniprotkb:CG6745(orf name)|uniprotkb:Dmel_CG6745(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9VVA4	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-195535|uniprotkb:Q8SX95|uniprotkb:Q9VVA3	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:q9vva4_drome(display_long)|uniprotkb:GS(gene name)|psi-mi:GS(display_short)|uniprotkb:Dmel\CG9674(gene name synonym)|uniprotkb:CG9674(orf name)|uniprotkb:Dmel_CG9674(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q8IMW2	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-2508780	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:q8imw2_drome(display_long)|uniprotkb:puf(gene name)|psi-mi:puf(display_short)|uniprotkb:CG5794(orf name)|uniprotkb:"BcDNA:AT28817"(gene name synonym)|uniprotkb:Dmel\CG5794(gene name synonym)|uniprotkb:"NEST:bs19d10"(gene name synonym)|uniprotkb:Q9VC56(gene name synonym)|uniprotkb:USP34(gene name synonym)|uniprotkb:Usp34(gene name synonym)|uniprotkb:Dmel_CG5794(orf name)|uniprotkb:Puf(gene name synonym)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:P51592	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-2508862|uniprotkb:Q9VH88	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:hyd_drome(display_long)|uniprotkb:hyd(gene name)|psi-mi:hyd(display_short)|uniprotkb:"l(3)C43"(gene name synonym)|uniprotkb:Protein hyperplastic discs(gene name synonym)|uniprotkb:CG9484(orf name)|uniprotkb:HECT-type E3 ubiquitin transferase hyd(gene name synonym)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:O61735-2	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-440389	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:o61735-2(display_long)|uniprotkb:Clk(gene name)|psi-mi:Clk(display_short)|uniprotkb:CLOCK(gene name synonym)|uniprotkb:jrk(gene name synonym)|uniprotkb:PAS1(gene name synonym)|uniprotkb:dCLOCK(gene name synonym)|uniprotkb:dPAS1(gene name synonym)|uniprotkb:CG7391(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9VTI8	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-146821|uniprotkb:Q9NHN5	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:chrb_drome(display_long)|uniprotkb:chrb(gene name)|psi-mi:chrb(display_short)|uniprotkb:char(gene name synonym)|uniprotkb:CG7533(orf name)|uniprotkb:Protein charybdis(gene name synonym)|uniprotkb:Protein regulated in development and DNA damage response 1(gene name synonym)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
uniprotkb:Q24322	uniprotkb:Q9VCE2	intact:EBI-497707|intact:EBI-522430|intact:EBI-2508878|uniprotkb:Q8MYZ9	intact:EBI-2508193	psi-mi:sem1a_drome(display_long)|uniprotkb:Dsema-I(gene name synonym)|uniprotkb:Semaphorin-I(gene name synonym)|uniprotkb:CG18405(orf name)|uniprotkb:Sema1a(gene name)|psi-mi:Sema1a(display_short)|uniprotkb:Sema-1a(gene name synonym)	psi-mi:q9vce2_drome(display_long)|uniprotkb:Dmel\CG5986(gene name)|psi-mi:Dmel\CG5986(display_short)|uniprotkb:"BEST:LP03871"(gene name synonym)|uniprotkb:CG5986(orf name)|uniprotkb:Dmel_CG5986(orf name)	psi-mi:"MI:0963"(interactome parallel affinity capture)	-	pubmed:21447707|imex:IM-17304	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2889720|imex:IM-17304-2|flannotator:CPTI-001301	author score:0.95|author score:high|intact-miscore:0.35
